"All crash data available using this tool represents reportable data collected from Texas Peace Officer's Crash Reports (CR-3) received and processed by the Texas Department of Transportation (Department) as of 03/08/2018. The Department makes no warranty, representation or guaranty as to the content, accuracy, timeliness or completeness of any of the information provided as a result of your query. Any opinions and conclusions resulting from analysis performed on the crash data must be represented as your own and not those of the State of Texas or the Department. "

"Query Result Counts:"
"Your query returned a total of 5,575 Crashes containing 8,263 Units and 10,045 Persons"

"Query Filters:"
"Crash Year Is Equal To 2018"
"  Crash Location is All of Texas"

"Managed Filters:"
"Speed Related Crashes"

"Crash ID","Agency","City","County","Crash Death Count","Crash Severity","Crash Time","Crash Total Injury Count","Crash Year","Day of Week","Latitude","Longitude","Manner of Collision","Population Group","Road Class","Speed Limit","Weather Condition","Vehicle Color","Person Age","Person Ethnicity","Person Gender","Person Type"
"16256590","Department Of Public Safety, State Of Texas","Rural Nueces County","Nueces","0","Not Injured","0000","0","2018","Sunday","27.75862717","-97.53789912","One Motor Vehicle - Going Straight","Rural","Farm To Market","55","Fog","Black","31","Hispanic","Female","Passenger/Occupant"
"16257878","Austin Police Department","Austin","Williamson","0","Not Injured","1455","0","2018","Sunday","30.45974568","-97.82136157","Angle - One Straight-One Left Turn","250,000 Pop And Over","Farm To Market","55","Clear","White","17","White","Male","Driver"
"16257878","Austin Police Department","Austin","Williamson","0","Not Injured","1455","0","2018","Sunday","30.45974568","-97.82136157","Angle - One Straight-One Left Turn","250,000 Pop And Over","Farm To Market","55","Clear","White","15","White","Female","Passenger/Occupant"
"16257878","Austin Police Department","Austin","Williamson","0","Not Injured","1455","0","2018","Sunday","30.45974568","-97.82136157","Angle - One Straight-One Left Turn","250,000 Pop And Over","Farm To Market","55","Clear","Black","43","Asian","Male","Driver"
"16257878","Austin Police Department","Austin","Williamson","0","Not Injured","1455","0","2018","Sunday","30.45974568","-97.82136157","Angle - One Straight-One Left Turn","250,000 Pop And Over","Farm To Market","55","Clear","Black","42","Asian","Female","Passenger/Occupant"
"16258487","Fort Bend County Sheriff's Office","Rural Fort Bend County","Fort Bend","0","Unknown","0224","0","2018","Sunday","29.73969721","-95.78578827","One Motor Vehicle - Going Straight","Rural","County Road","35","Clear","Blue","No Data","Unknown","Unknown","Driver"
"16259097","Department Of Public Safety, State Of Texas","Rural Austin County","Austin","0","Not Injured","1230","0","2018","Sunday","30.00311847","-96.49377992","One Motor Vehicle - Going Straight","Rural","Farm To Market","60","Rain","Blue","18","White","Female","Driver"
"16259798","Department Of Public Safety, State Of Texas","Rural Maverick County","Maverick","0","Not Injured","1127","0","2018","Sunday","28.88792257","-100.17789763","One Motor Vehicle - Going Straight","Rural","US & State Highways","75","Clear","White","67","White","Male","Driver"
"16259798","Department Of Public Safety, State Of Texas","Rural Maverick County","Maverick","0","Not Injured","1127","0","2018","Sunday","28.88792257","-100.17789763","One Motor Vehicle - Going Straight","Rural","US & State Highways","75","Clear","White","55","Hispanic","Male","Passenger/Occupant"
"16260104","Lubbock Police Department","Lubbock","Lubbock","0","Unknown","2036","0","2018","Sunday","33.54426595","-101.9085157","One Motor Vehicle - Turning Left","100,000 - 249,999 Pop","City Street","30","Clear","Blue","No Data","Unknown","Unknown","Driver"
"16262589","Department Of Public Safety, State Of Texas","Rural Liberty County","Liberty","0","Not Injured","1408","0","2018","Sunday","30.28980354","-95.09712648","One Motor Vehicle - Going Straight","Rural","County Road","30","Cloudy","Black","21","Hispanic","Male","Driver"
"16263586","New Braunfels Police Department","New Braunfels","Comal","0","Non-Incapacitating Injury","0501","2","2018","Sunday","29.74222603","-98.08197526","Opposite Direction - Both Going Straight","50,000 - 99,999 Pop","City Street","35","Cloudy","Black","31","Hispanic","Male","Driver"
"16263586","New Braunfels Police Department","New Braunfels","Comal","0","Non-Incapacitating Injury","0501","2","2018","Sunday","29.74222603","-98.08197526","Opposite Direction - Both Going Straight","50,000 - 99,999 Pop","City Street","35","Cloudy","White","45","Hispanic","Male","Driver"
"16263586","New Braunfels Police Department","New Braunfels","Comal","0","Non-Incapacitating Injury","0501","2","2018","Sunday","29.74222603","-98.08197526","Opposite Direction - Both Going Straight","50,000 - 99,999 Pop","City Street","35","Cloudy","White","17","Hispanic","Male","Passenger/Occupant"
"16263586","New Braunfels Police Department","New Braunfels","Comal","0","Non-Incapacitating Injury","0501","2","2018","Sunday","29.74222603","-98.08197526","Opposite Direction - Both Going Straight","50,000 - 99,999 Pop","City Street","35","Cloudy","White","17","White","Male","Passenger/Occupant"
"16269121","Department Of Public Safety, State Of Texas","Rural Hidalgo County","Hidalgo","0","Incapacitating Injury","1705","1","2018","Sunday","No Data","No Data","One Motor Vehicle - Going Straight","Rural","Farm To Market","45","Clear","White","19","Hispanic","Female","Driver"
"16272516","Department Of Public Safety, State Of Texas","Rural McLennan County","McLennan","0","Not Injured","0515","0","2018","Sunday","31.27455209","-97.36024711","One Motor Vehicle - Going Straight","Rural","County Road","40","Fog","Maroon","34","Hispanic","Female","Driver"
"16282089","Department Of Public Safety, State Of Texas","Rural Chambers County","Chambers","0","Not Injured","2215","0","2018","Sunday","29.77721217","-94.89757068","One Motor Vehicle - Going Straight","Rural","Farm To Market","50","Fog","Blue","37","Hispanic","Male","Driver"
"16282089","Department Of Public Safety, State Of Texas","Rural Chambers County","Chambers","0","Not Injured","2215","0","2018","Sunday","29.77721217","-94.89757068","One Motor Vehicle - Going Straight","Rural","Farm To Market","50","Fog","Blue","35","Hispanic","Female","Passenger/Occupant"
"15686555","La Joya Police Department","La Joya","Hidalgo","0","Not Injured","1123","0","2018","Monday","26.24740805","-98.47292825","Same Direction - Both Going Straight-Sideswipe","2,500 - 4,999 Pop","US & State Highways","30","Clear","White","28","Hispanic","Female","Driver"
"15686555","La Joya Police Department","La Joya","Hidalgo","0","Not Injured","1123","0","2018","Monday","26.24740805","-98.47292825","Same Direction - Both Going Straight-Sideswipe","2,500 - 4,999 Pop","US & State Highways","30","Clear","Blue","54","White","Male","Driver"
"15686555","La Joya Police Department","La Joya","Hidalgo","0","Not Injured","1123","0","2018","Monday","26.24740805","-98.47292825","Same Direction - Both Going Straight-Sideswipe","2,500 - 4,999 Pop","US & State Highways","30","Clear","White","56","Hispanic","Male","Driver"
"16232415","Department Of Public Safety, State Of Texas","Rural Starr County","Starr","0","Not Injured","0618","0","2018","Monday","26.38930381","-98.91213455","One Motor Vehicle - Going Straight","Rural","US & State Highways","60","Cloudy","Red","34","Hispanic","Male","Driver"
"16232644","Selma Police Department","Selma","Bexar","0","Not Injured","0803","0","2018","Monday","29.5735551","-98.32665367","Same Direction - One Straight-One Stopped","5,000 - 9,999 Pop","Interstate","45","Cloudy","Gray","19","Hispanic","Male","Driver"
"16232644","Selma Police Department","Selma","Bexar","0","Not Injured","0803","0","2018","Monday","29.5735551","-98.32665367","Same Direction - One Straight-One Stopped","5,000 - 9,999 Pop","Interstate","45","Cloudy","Silver","49","White","Female","Driver"
"16232644","Selma Police Department","Selma","Bexar","0","Not Injured","0803","0","2018","Monday","29.5735551","-98.32665367","Same Direction - One Straight-One Stopped","5,000 - 9,999 Pop","Interstate","45","Cloudy","White","32","Hispanic","Female","Driver"
"16233226","San Antonio Police Department","San Antonio","Bexar","0","Not Injured","0352","0","2018","Monday","29.40469909","-98.48590702","One Motor Vehicle - Going Straight","250,000 Pop And Over","City Street","30","Clear","Red","51","Hispanic","Male","Driver"
"16233392","Harris County Sheriff's Office","Rural Harris County","Harris","0","Not Injured","0539","0","2018","Monday","29.94231275","-95.51640304","Same Direction - One Straight-One Left Turn","Rural","County Road","35","Clear","Black","39","Hispanic","Male","Driver"
"16233392","Harris County Sheriff's Office","Rural Harris County","Harris","0","Not Injured","0539","0","2018","Monday","29.94231275","-95.51640304","Same Direction - One Straight-One Left Turn","Rural","County Road","35","Clear","Silver","50","White","Male","Driver"
"16233463","San Antonio Police Department","San Antonio","Bexar","0","Not Injured","0228","0","2018","Monday","29.56512308","-98.48213801","One Motor Vehicle - Going Straight","250,000 Pop And Over","US & State Highways","45","Cloudy","Gray","29","Black","Female","Driver"
"16233492","San Antonio Police Department","San Antonio","Bexar","0","Not Injured","0720","0","2018","Monday","29.48452211","-98.59473204","Angle - One Straight-One Right Turn","250,000 Pop And Over","Interstate","45","Cloudy","Brown","60","White","Male","Driver"
"16233492","San Antonio Police Department","San Antonio","Bexar","0","Not Injured","0720","0","2018","Monday","29.48452211","-98.59473204","Angle - One Straight-One Right Turn","250,000 Pop And Over","Interstate","45","Cloudy","Unknown","No Data","Unknown","Male","Driver"
"16233663","Bexar County Law Enforcement","San Antonio","Bexar","0","Non-Incapacitating Injury","1051","2","2018","Monday","29.39618609","-98.50169296","One Motor Vehicle - Going Straight","250,000 Pop And Over","Interstate","65","Cloudy","Brown","14","Hispanic","Male","Driver"
"16233663","Bexar County Law Enforcement","San Antonio","Bexar","0","Non-Incapacitating Injury","1051","2","2018","Monday","29.39618609","-98.50169296","One Motor Vehicle - Going Straight","250,000 Pop And Over","Interstate","65","Cloudy","Brown","14","Hispanic","Female","Passenger/Occupant"
"16234264","Longview Police Department","Longview","Gregg","0","Not Injured","1601","0","2018","Monday","32.49818754","-94.79343273","One Motor Vehicle - Going Straight","50,000 - 99,999 Pop","Farm To Market","30","Clear","Black","32","Black","Female","Driver"
"16234682","Harris County Sheriff's Office","Rural Harris County","Harris","0","Not Injured","2019","0","2018","Monday","29.91293093","-95.63775445","One Motor Vehicle - Going Straight","Rural","County Road","30","Clear","White","33","White","Female","Driver"
"16234682","Harris County Sheriff's Office","Rural Harris County","Harris","0","Not Injured","2019","0","2018","Monday","29.91293093","-95.63775445","One Motor Vehicle - Going Straight","Rural","County Road","30","Clear","White","32","White","Male","Passenger/Occupant"
"16235048","Leander Police Department","Leander","Williamson","0","Possible Injury","1909","1","2018","Monday","30.56871873","-97.84860978","Same Direction - One Straight-One Left Turn","25,000 - 49,999 Pop","US & State Highways","55","Clear","Red","25","White","Female","Driver"
"16235048","Leander Police Department","Leander","Williamson","0","Possible Injury","1909","1","2018","Monday","30.56871873","-97.84860978","Same Direction - One Straight-One Left Turn","25,000 - 49,999 Pop","US & State Highways","55","Clear","White","35","White","Male","Driver"
"16235118","El Paso Police Department","El Paso","El Paso","0","Possible Injury","1747","1","2018","Monday","31.69365438","-106.33245594","Angle - Both Going Straight","250,000 Pop And Over","US & State Highways","40","Clear","Maroon","65","White","Female","Driver"
"16235118","El Paso Police Department","El Paso","El Paso","0","Possible Injury","1747","1","2018","Monday","31.69365438","-106.33245594","Angle - Both Going Straight","250,000 Pop And Over","US & State Highways","40","Clear","Maroon","70","White","Male","Passenger/Occupant"
"16235118","El Paso Police Department","El Paso","El Paso","0","Possible Injury","1747","1","2018","Monday","31.69365438","-106.33245594","Angle - Both Going Straight","250,000 Pop And Over","US & State Highways","40","Clear","Black","44","White","Male","Driver"
"16236296","Plano Police Department","Plano","Collin","0","Not Injured","1405","0","2018","Monday","33.01271836","-96.70819024","Same Direction - Both Going Straight-Rear End","250,000 Pop And Over","US & State Highways","70","Cloudy","Gray","46","White","Male","Driver"
"16236296","Plano Police Department","Plano","Collin","0","Not Injured","1405","0","2018","Monday","33.01271836","-96.70819024","Same Direction - Both Going Straight-Rear End","250,000 Pop And Over","US & State Highways","70","Cloudy","White","43","Hispanic","Male","Driver"
"16236467","Mills County Sheriff's Office","Rural Mills County","Mills","0","Not Injured","1747","0","2018","Monday","31.4675923","-98.83248751","One Motor Vehicle - Going Straight","Rural","Farm To Market","-1","Clear","Black","27","White","Female","Driver"
"16237180","Department Of Public Safety, State Of Texas","Rural Gillespie County","Gillespie","0","Not Injured","1405","0","2018","Monday","30.29628019","-98.79194967","One Motor Vehicle - Going Straight","Rural","County Road","60","Clear","Silver","59","White","Male","Driver"
"16237234","Austin Police Department","Austin","Travis","0","Possible Injury","1401","1","2018","Monday","30.32330237","-97.8138937","One Motor Vehicle - Going Straight","250,000 Pop And Over","US & State Highways","55","Clear","Gray","17","White","Male","Driver"
"16237602","Department Of Public Safety, State Of Texas","Rural Newton County","Newton","0","Incapacitating Injury","2000","1","2018","Monday","30.94312238","-93.70365195","One Motor Vehicle - Going Straight","Rural","US & State Highways","75","Clear","Beige","48","White","Male","Driver"
"16237697","Dallas Police Department","Dallas","Dallas","0","Non-Incapacitating Injury","2102","3","2018","Monday","32.92776498","-96.76098728","Same Direction - Both Going Straight-Sideswipe","250,000 Pop And Over","US & State Highways","70","Cloudy","Purple","29","Black","Female","Driver"
"16237697","Dallas Police Department","Dallas","Dallas","0","Non-Incapacitating Injury","2102","3","2018","Monday","32.92776498","-96.76098728","Same Direction - Both Going Straight-Sideswipe","250,000 Pop And Over","US & State Highways","70","Cloudy","Red","48","White","Male","Driver"
